,labnumber,session,c,pl1,incpl1,pl2,incpl2,pl3,incpl3,hl1,inchl1,hl2,inchl2,budgetnum,obscount,m,p1,p2,earn1,earn2,trustpay,whatthink1,circumstanc,age,heightft,heightin,weight,gender,num1,num2,num3,num4,num5,num6,work,hourswork,workwage,vote,english,year,major,gpa,study,allnighter,takesat,satmath,satverbal,satwriting,takeact,actmath,actenglish,actreading,actscience,medical,sexactive,partners,monagamous,smoke,exercise,maintainweight,iq1,iq2,iq3,creditcard,cardbalance,howpay,cardrate,bankaccount,accountbalance,balancerate,debitcard,spendweek,amountx20,amount20y,riskscale,patientscale,order,order1,order2,order3,session1,session2,session3,session4,session5,session6,discount1,discount2,discount3,avrgdiscount,low1,lowdiscount1,low2,lowdiscount2,low3,lowdiscount3,presentbias12,presentbias13,beta13,presentbias,alpha1high,alpha1low,alpha1mid,alpha2high,alpha2low,alpha2mid,k,k5,k10,k14,t,t0,t1,t5,choiceset,weekrate,sdc,cons1,cons2,patient,impatient,interior,totinterior,r2,r1,mnumer,pratio,logpratio,cratio,logcratio
935,19.0,2,34,16,0,16.0,0,16,0,5.0,0,14.0,0,38.0,38.0,100,0.16,0.2,9.0,17.0,Yes,I made my decisions based on whether or not it was worth waiting for a greater amount for longer or just get a slightly smaller payment quicker,,18.0,5.0,5.0,115.0,Female,15.0,150.0,100.0,10000.0,400000.0,240.0,No,,,Yes,Yes,Freshman,Psychology,3.0,I keep up on some classes but cram at exams for others,A few times,Yes,600.0,510.0,590.0,Yes,26.0,23.0,21.0,28.0,Yes,Yes,,Yes,No,Yes,Yes Im basically able to control my weight,10.0,100.0,24.0,Yes,650.0,Pay the balance in full.,0.16,Yes,2000.0,-1,Yes,10.0,16.0,21.0,5.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9936448,0.9977256,0.9936448,0.9950051,14.01,0.9898812,13.01,0.99562174,14.01,0.9898812,1.0,0.0,1.0,0.0,0.85,0.59,0.72,0.84,0.66,0.75,70.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,8.0,0.0031928518,32.5386,5.44,13.2,0.0,0.0,1.0,38.0,1.0,1.25,20.0,1.25,0.22314355,0.41212124,-0.8864377
936,19.0,2,0,16,0,16.0,0,16,0,5.0,0,14.0,0,30.0,30.0,100,0.2,0.25,9.0,17.0,Yes,I made my decisions based on whether or not it was worth waiting for a greater amount for longer or just get a slightly smaller payment quicker,,18.0,5.0,5.0,115.0,Female,15.0,150.0,100.0,10000.0,400000.0,240.0,No,,,Yes,Yes,Freshman,Psychology,3.0,I keep up on some classes but cram at exams for others,A few times,Yes,600.0,510.0,590.0,Yes,26.0,23.0,21.0,28.0,Yes,Yes,,Yes,No,Yes,Yes Im basically able to control my weight,10.0,100.0,24.0,Yes,650.0,Pay the balance in full.,0.16,Yes,2000.0,-1,Yes,10.0,16.0,21.0,5.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9936448,0.9977256,0.9936448,0.9950051,14.01,0.9898812,13.01,0.99562174,14.01,0.9898812,1.0,0.0,1.0,0.0,0.85,0.59,0.72,0.84,0.66,0.75,98.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.0,0.0022795692,32.5386,0.0,25.0,1.0,0.0,0.0,38.0,1.0,1.25,25.0,1.25,0.22314355,0.0,
937,19.0,2,5,16,0,16.0,0,16,0,5.0,0,14.0,0,15.0,15.0,100,0.2,0.25,9.0,17.0,Yes,I made my decisions based on whether or not it was worth waiting for a greater amount for longer or just get a slightly smaller payment quicker,,18.0,5.0,5.0,115.0,Female,15.0,150.0,100.0,10000.0,400000.0,240.0,No,,,Yes,Yes,Freshman,Psychology,3.0,I keep up on some classes but cram at exams for others,A few times,Yes,600.0,510.0,590.0,Yes,26.0,23.0,21.0,28.0,Yes,Yes,,Yes,No,Yes,Yes Im basically able to control my weight,10.0,100.0,24.0,Yes,650.0,Pay the balance in full.,0.16,Yes,2000.0,-1,Yes,10.0,16.0,21.0,5.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9936448,0.9977256,0.9936448,0.9950051,14.01,0.9898812,13.01,0.99562174,14.01,0.9898812,1.0,0.0,1.0,0.0,0.85,0.59,0.72,0.84,0.66,0.75,98.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0022795692,32.5386,1.0,23.75,0.0,0.0,1.0,38.0,1.0,1.25,25.0,1.25,0.22314355,0.042105265,-3.1675825
938,19.0,2,88,16,0,16.0,0,16,0,5.0,0,14.0,0,7.0,7.0,100,0.18,0.2,9.0,17.0,Yes,I made my decisions based on whether or not it was worth waiting for a greater amount for longer or just get a slightly smaller payment quicker,,18.0,5.0,5.0,115.0,Female,15.0,150.0,100.0,10000.0,400000.0,240.0,No,,,Yes,Yes,Freshman,Psychology,3.0,I keep up on some classes but cram at exams for others,A few times,Yes,600.0,510.0,590.0,Yes,26.0,23.0,21.0,28.0,Yes,Yes,,Yes,No,Yes,Yes Im basically able to control my weight,10.0,100.0,24.0,Yes,650.0,Pay the balance in full.,0.16,Yes,2000.0,-1,Yes,10.0,16.0,21.0,5.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9936448,0.9977256,0.9936448,0.9950051,14.01,0.9898812,13.01,0.99562174,14.01,0.9898812,1.0,0.0,1.0,0.0,0.85,0.59,0.72,0.84,0.66,0.75,70.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0015062832,32.5386,15.84,2.4,0.0,0.0,1.0,38.0,1.0,1.111111,20.0,1.111111,0.105360456,6.6,1.8870696
939,19.0,2,44,16,0,16.0,0,16,0,5.0,0,14.0,0,33.0,33.0,100,0.16,0.2,9.0,17.0,Yes,I made my decisions based on whether or not it was worth waiting for a greater amount for longer or just get a slightly smaller payment quicker,,18.0,5.0,5.0,115.0,Female,15.0,150.0,100.0,10000.0,400000.0,240.0,No,,,Yes,Yes,Freshman,Psychology,3.0,I keep up on some classes but cram at exams for others,A few times,Yes,600.0,510.0,590.0,Yes,26.0,23.0,21.0,28.0,Yes,Yes,,Yes,No,Yes,Yes Im basically able to control my weight,10.0,100.0,24.0,Yes,650.0,Pay the balance in full.,0.16,Yes,2000.0,-1,Yes,10.0,16.0,21.0,5.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9936448,0.9977256,0.9936448,0.9950051,14.01,0.9898812,13.01,0.99562174,14.01,0.9898812,1.0,0.0,1.0,0.0,0.85,0.59,0.72,0.84,0.66,0.75,35.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,7.0,0.006395898,32.5386,7.04,11.2,0.0,0.0,1.0,38.0,1.0,1.25,20.0,1.25,0.22314355,0.62857145,-0.46430558
940,19.0,2,0,16,0,16.0,0,16,0,5.0,0,14.0,0,44.0,44.0,100,0.1,0.2,9.0,17.0,Yes,I made my decisions based on whether or not it was worth waiting for a greater amount for longer or just get a slightly smaller payment quicker,,18.0,5.0,5.0,115.0,Female,15.0,150.0,100.0,10000.0,400000.0,240.0,No,,,Yes,Yes,Freshman,Psychology,3.0,I keep up on some classes but cram at exams for others,A few times,Yes,600.0,510.0,590.0,Yes,26.0,23.0,21.0,28.0,Yes,Yes,,Yes,No,Yes,Yes Im basically able to control my weight,10.0,100.0,24.0,Yes,650.0,Pay the balance in full.,0.16,Yes,2000.0,-1,Yes,10.0,16.0,21.0,5.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9936448,0.9977256,0.9936448,0.9950051,14.01,0.9898812,13.01,0.99562174,14.01,0.9898812,1.0,0.0,1.0,0.0,0.85,0.59,0.72,0.84,0.66,0.75,98.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,9.0,0.007098003,32.5386,0.0,20.0,1.0,0.0,0.0,38.0,1.0,2.0,20.0,2.0,0.6931472,0.0,
941,19.0,2,0,16,0,16.0,0,16,0,5.0,0,14.0,0,29.0,29.0,100,0.1,0.2,9.0,17.0,Yes,I made my decisions based on whether or not it was worth waiting for a greater amount for longer or just get a slightly smaller payment quicker,,18.0,5.0,5.0,115.0,Female,15.0,150.0,100.0,10000.0,400000.0,240.0,No,,,Yes,Yes,Freshman,Psychology,3.0,I keep up on some classes but cram at exams for others,A few times,Yes,600.0,510.0,590.0,Yes,26.0,23.0,21.0,28.0,Yes,Yes,,Yes,No,Yes,Yes Im basically able to control my weight,10.0,100.0,24.0,Yes,650.0,Pay the balance in full.,0.16,Yes,2000.0,-1,Yes,10.0,16.0,21.0,5.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9936448,0.9977256,0.9936448,0.9950051,14.01,0.9898812,13.01,0.99562174,14.01,0.9898812,1.0,0.0,1.0,0.0,0.85,0.59,0.72,0.84,0.66,0.75,98.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.0,0.007098003,32.5386,0.0,20.0,1.0,0.0,0.0,38.0,1.0,2.0,20.0,2.0,0.6931472,0.0,
942,19.0,2,0,16,0,16.0,0,16,0,5.0,0,14.0,0,5.0,5.0,100,0.2,0.25,9.0,17.0,Yes,I made my decisions based on whether or not it was worth waiting for a greater amount for longer or just get a slightly smaller payment quicker,,18.0,5.0,5.0,115.0,Female,15.0,150.0,100.0,10000.0,400000.0,240.0,No,,,Yes,Yes,Freshman,Psychology,3.0,I keep up on some classes but cram at exams for others,A few times,Yes,600.0,510.0,590.0,Yes,26.0,23.0,21.0,28.0,Yes,Yes,,Yes,No,Yes,Yes Im basically able to control my weight,10.0,100.0,24.0,Yes,650.0,Pay the balance in full.,0.16,Yes,2000.0,-1,Yes,10.0,16.0,21.0,5.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9936448,0.9977256,0.9936448,0.9950051,14.01,0.9898812,13.01,0.99562174,14.01,0.9898812,1.0,0.0,1.0,0.0,0.85,0.59,0.72,0.84,0.66,0.75,35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0063958964,32.5386,0.0,25.0,1.0,0.0,0.0,38.0,1.0,1.25,25.0,1.25,0.22314355,0.0,
943,19.0,2,87,16,0,16.0,0,16,0,5.0,0,14.0,0,32.0,32.0,100,0.18,0.2,9.0,17.0,Yes,I made my decisions based on whether or not it was worth waiting for a greater amount for longer or just get a slightly smaller payment quicker,,18.0,5.0,5.0,115.0,Female,15.0,150.0,100.0,10000.0,400000.0,240.0,No,,,Yes,Yes,Freshman,Psychology,3.0,I keep up on some classes but cram at exams for others,A few times,Yes,600.0,510.0,590.0,Yes,26.0,23.0,21.0,28.0,Yes,Yes,,Yes,No,Yes,Yes Im basically able to control my weight,10.0,100.0,24.0,Yes,650.0,Pay the balance in full.,0.16,Yes,2000.0,-1,Yes,10.0,16.0,21.0,5.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9936448,0.9977256,0.9936448,0.9950051,14.01,0.9898812,13.01,0.99562174,14.01,0.9898812,1.0,0.0,1.0,0.0,0.85,0.59,0.72,0.84,0.66,0.75,35.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,7.0,0.0030148353,32.5386,15.660001,2.6000001,0.0,0.0,1.0,38.0,1.0,1.111111,20.0,1.111111,0.105360456,6.023077,1.7955983
944,19.0,2,35,16,0,16.0,0,16,0,5.0,0,14.0,0,24.0,24.0,100,0.16,0.2,9.0,17.0,Yes,I made my decisions based on whether or not it was worth waiting for a greater amount for longer or just get a slightly smaller payment quicker,,18.0,5.0,5.0,115.0,Female,15.0,150.0,100.0,10000.0,400000.0,240.0,No,,,Yes,Yes,Freshman,Psychology,3.0,I keep up on some classes but cram at exams for others,A few times,Yes,600.0,510.0,590.0,Yes,26.0,23.0,21.0,28.0,Yes,Yes,,Yes,No,Yes,Yes Im basically able to control my weight,10.0,100.0,24.0,Yes,650.0,Pay the balance in full.,0.16,Yes,2000.0,-1,Yes,10.0,16.0,21.0,5.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9936448,0.9977256,0.9936448,0.9950051,14.01,0.9898812,13.01,0.99562174,14.01,0.9898812,1.0,0.0,1.0,0.0,0.85,0.59,0.72,0.84,0.66,0.75,70.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0031928518,32.5386,5.6,13.0,0.0,0.0,1.0,38.0,1.0,1.25,20.0,1.25,0.22314355,0.43076923,-0.84218276
945,25.0,2,0,20,0,20.0,0,20,0,7.0,0,17.0,0,43.0,43.0,100,0.13,0.2,9.0,17.0,Yes,I wanted to get as much money as possible so I picked the decision that would give me the most money For number 47 I tried to decide the tradeoff between potentially earning less than a dollar for a high amount and earning at least five bucks,No special circumstances I dont need the money any time soon,18.0,5.0,8.0,145.0,Male,15.0,150.0,100.0,9000.0,400000.0,242.0,No,,,Yes,Yes,Freshman,Mangement Science,3.6,I keep up on some classes but cram at exams for others,A few times,Yes,710.0,700.0,770.0,Yes,,,,,No,,,No,No,No,Yes Im basically able to control my weight,10.0,100.0,47.0,No but I want one.,,,,Yes,800.0,,Yes,110.0,20.0,20.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.01,0.99855053,19.01,0.9994821,19.01,0.99855053,0.0,0.0,1.0,0.0,0.32,0.03,0.175,0.3,0.08,0.19,98.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,9.0,0.00440542,4.96904,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.5384616,20.0,1.5384616,0.43078294,0.0,
946,25.0,2,0,20,0,20.0,0,20,0,7.0,0,17.0,0,42.0,42.0,100,0.16,0.2,9.0,17.0,Yes,I wanted to get as much money as possible so I picked the decision that would give me the most money For number 47 I tried to decide the tradeoff between potentially earning less than a dollar for a high amount and earning at least five bucks,No special circumstances I dont need the money any time soon,18.0,5.0,8.0,145.0,Male,15.0,150.0,100.0,9000.0,400000.0,242.0,No,,,Yes,Yes,Freshman,Mangement Science,3.6,I keep up on some classes but cram at exams for others,A few times,Yes,710.0,700.0,770.0,Yes,,,,,No,,,No,No,No,Yes Im basically able to control my weight,10.0,100.0,47.0,No but I want one.,,,,Yes,800.0,,Yes,110.0,20.0,20.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.01,0.99855053,19.01,0.9994821,19.01,0.99855053,0.0,0.0,1.0,0.0,0.32,0.03,0.175,0.3,0.08,0.19,98.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,9.0,0.0022795696,4.96904,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.25,20.0,1.25,0.22314355,0.0,
947,25.0,2,0,20,0,20.0,0,20,0,7.0,0,17.0,0,35.0,35.0,100,0.2,0.25,9.0,17.0,Yes,I wanted to get as much money as possible so I picked the decision that would give me the most money For number 47 I tried to decide the tradeoff between potentially earning less than a dollar for a high amount and earning at least five bucks,No special circumstances I dont need the money any time soon,18.0,5.0,8.0,145.0,Male,15.0,150.0,100.0,9000.0,400000.0,242.0,No,,,Yes,Yes,Freshman,Mangement Science,3.6,I keep up on some classes but cram at exams for others,A few times,Yes,710.0,700.0,770.0,Yes,,,,,No,,,No,No,No,Yes Im basically able to control my weight,10.0,100.0,47.0,No but I want one.,,,,Yes,800.0,,Yes,110.0,20.0,20.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.01,0.99855053,19.01,0.9994821,19.01,0.99855053,0.0,0.0,1.0,0.0,0.32,0.03,0.175,0.3,0.08,0.19,35.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,7.0,0.0063958964,4.96904,0.0,25.0,1.0,0.0,0.0,0.0,1.0,1.25,25.0,1.25,0.22314355,0.0,
948,25.0,2,0,20,0,20.0,0,20,0,7.0,0,17.0,0,6.0,6.0,100,0.19,0.2,9.0,17.0,Yes,I wanted to get as much money as possible so I picked the decision that would give me the most money For number 47 I tried to decide the tradeoff between potentially earning less than a dollar for a high amount and earning at least five bucks,No special circumstances I dont need the money any time soon,18.0,5.0,8.0,145.0,Male,15.0,150.0,100.0,9000.0,400000.0,242.0,No,,,Yes,Yes,Freshman,Mangement Science,3.6,I keep up on some classes but cram at exams for others,A few times,Yes,710.0,700.0,770.0,Yes,,,,,No,,,No,No,No,Yes Im basically able to control my weight,10.0,100.0,47.0,No but I want one.,,,,Yes,800.0,,Yes,110.0,20.0,20.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.01,0.99855053,19.01,0.9994821,19.01,0.99855053,0.0,0.0,1.0,0.0,0.32,0.03,0.175,0.3,0.08,0.19,70.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.00073303026,4.96904,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.0526316,20.0,1.0526316,0.05129333,0.0,
949,25.0,2,0,20,0,20.0,0,20,0,7.0,0,17.0,0,39.0,39.0,100,0.14,0.2,9.0,17.0,Yes,I wanted to get as much money as possible so I picked the decision that would give me the most money For number 47 I tried to decide the tradeoff between potentially earning less than a dollar for a high amount and earning at least five bucks,No special circumstances I dont need the money any time soon,18.0,5.0,8.0,145.0,Male,15.0,150.0,100.0,9000.0,400000.0,242.0,No,,,Yes,Yes,Freshman,Mangement Science,3.6,I keep up on some classes but cram at exams for others,A few times,Yes,710.0,700.0,770.0,Yes,,,,,No,,,No,No,No,Yes Im basically able to control my weight,10.0,100.0,47.0,No but I want one.,,,,Yes,800.0,,Yes,110.0,20.0,20.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.01,0.99855053,19.01,0.9994821,19.01,0.99855053,0.0,0.0,1.0,0.0,0.32,0.03,0.175,0.3,0.08,0.19,70.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,8.0,0.0051083597,4.96904,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.4285715,20.0,1.4285715,0.35667497,0.0,
950,25.0,2,0,20,0,20.0,0,20,0,7.0,0,17.0,0,3.0,3.0,100,0.16,0.2,9.0,17.0,Yes,I wanted to get as much money as possible so I picked the decision that would give me the most money For number 47 I tried to decide the tradeoff between potentially earning less than a dollar for a high amount and earning at least five bucks,No special circumstances I dont need the money any time soon,18.0,5.0,8.0,145.0,Male,15.0,150.0,100.0,9000.0,400000.0,242.0,No,,,Yes,Yes,Freshman,Mangement Science,3.6,I keep up on some classes but cram at exams for others,A few times,Yes,710.0,700.0,770.0,Yes,,,,,No,,,No,No,No,Yes Im basically able to control my weight,10.0,100.0,47.0,No but I want one.,,,,Yes,800.0,,Yes,110.0,20.0,20.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.01,0.99855053,19.01,0.9994821,19.01,0.99855053,0.0,0.0,1.0,0.0,0.32,0.03,0.175,0.3,0.08,0.19,35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.006395898,4.96904,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.25,20.0,1.25,0.22314355,0.0,
951,25.0,2,0,20,0,20.0,0,20,0,7.0,0,17.0,0,38.0,38.0,100,0.16,0.2,9.0,17.0,Yes,I wanted to get as much money as possible so I picked the decision that would give me the most money For number 47 I tried to decide the tradeoff between potentially earning less than a dollar for a high amount and earning at least five bucks,No special circumstances I dont need the money any time soon,18.0,5.0,8.0,145.0,Male,15.0,150.0,100.0,9000.0,400000.0,242.0,No,,,Yes,Yes,Freshman,Mangement Science,3.6,I keep up on some classes but cram at exams for others,A few times,Yes,710.0,700.0,770.0,Yes,,,,,No,,,No,No,No,Yes Im basically able to control my weight,10.0,100.0,47.0,No but I want one.,,,,Yes,800.0,,Yes,110.0,20.0,20.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.01,0.99855053,19.01,0.9994821,19.01,0.99855053,0.0,0.0,1.0,0.0,0.32,0.03,0.175,0.3,0.08,0.19,70.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,8.0,0.0031928518,4.96904,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.25,20.0,1.25,0.22314355,0.0,
952,25.0,2,0,20,0,20.0,0,20,0,7.0,0,17.0,0,5.0,5.0,100,0.2,0.25,9.0,17.0,Yes,I wanted to get as much money as possible so I picked the decision that would give me the most money For number 47 I tried to decide the tradeoff between potentially earning less than a dollar for a high amount and earning at least five bucks,No special circumstances I dont need the money any time soon,18.0,5.0,8.0,145.0,Male,15.0,150.0,100.0,9000.0,400000.0,242.0,No,,,Yes,Yes,Freshman,Mangement Science,3.6,I keep up on some classes but cram at exams for others,A few times,Yes,710.0,700.0,770.0,Yes,,,,,No,,,No,No,No,Yes Im basically able to control my weight,10.0,100.0,47.0,No but I want one.,,,,Yes,800.0,,Yes,110.0,20.0,20.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.01,0.99855053,19.01,0.9994821,19.01,0.99855053,0.0,0.0,1.0,0.0,0.32,0.03,0.175,0.3,0.08,0.19,35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0063958964,4.96904,0.0,25.0,1.0,0.0,0.0,0.0,1.0,1.25,25.0,1.25,0.22314355,0.0,
953,25.0,2,0,20,0,20.0,0,20,0,7.0,0,17.0,0,25.0,25.0,100,0.14,0.2,9.0,17.0,Yes,I wanted to get as much money as possible so I picked the decision that would give me the most money For number 47 I tried to decide the tradeoff between potentially earning less than a dollar for a high amount and earning at least five bucks,No special circumstances I dont need the money any time soon,18.0,5.0,8.0,145.0,Male,15.0,150.0,100.0,9000.0,400000.0,242.0,No,,,Yes,Yes,Freshman,Mangement Science,3.6,I keep up on some classes but cram at exams for others,A few times,Yes,710.0,700.0,770.0,Yes,,,,,No,,,No,No,No,Yes Im basically able to control my weight,10.0,100.0,47.0,No but I want one.,,,,Yes,800.0,,Yes,110.0,20.0,20.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.01,0.99855053,19.01,0.9994821,19.01,0.99855053,0.0,0.0,1.0,0.0,0.32,0.03,0.175,0.3,0.08,0.19,70.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0051083597,4.96904,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.4285715,20.0,1.4285715,0.35667497,0.0,
954,25.0,2,0,20,0,20.0,0,20,0,7.0,0,17.0,0,2.0,2.0,100,0.18,0.2,9.0,17.0,Yes,I wanted to get as much money as possible so I picked the decision that would give me the most money For number 47 I tried to decide the tradeoff between potentially earning less than a dollar for a high amount and earning at least five bucks,No special circumstances I dont need the money any time soon,18.0,5.0,8.0,145.0,Male,15.0,150.0,100.0,9000.0,400000.0,242.0,No,,,Yes,Yes,Freshman,Mangement Science,3.6,I keep up on some classes but cram at exams for others,A few times,Yes,710.0,700.0,770.0,Yes,,,,,No,,,No,No,No,Yes Im basically able to control my weight,10.0,100.0,47.0,No but I want one.,,,,Yes,800.0,,Yes,110.0,20.0,20.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.01,0.99855053,19.01,0.9994821,19.01,0.99855053,0.0,0.0,1.0,0.0,0.32,0.03,0.175,0.3,0.08,0.19,35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0030148353,4.96904,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.111111,20.0,1.111111,0.105360456,0.0,
955,25.0,2,0,20,0,20.0,0,20,0,7.0,0,17.0,0,16.0,16.0,100,0.19,0.2,9.0,17.0,Yes,I wanted to get as much money as possible so I picked the decision that would give me the most money For number 47 I tried to decide the tradeoff between potentially earning less than a dollar for a high amount and earning at least five bucks,No special circumstances I dont need the money any time soon,18.0,5.0,8.0,145.0,Male,15.0,150.0,100.0,9000.0,400000.0,242.0,No,,,Yes,Yes,Freshman,Mangement Science,3.6,I keep up on some classes but cram at exams for others,A few times,Yes,710.0,700.0,770.0,Yes,,,,,No,,,No,No,No,Yes Im basically able to control my weight,10.0,100.0,47.0,No but I want one.,,,,Yes,800.0,,Yes,110.0,20.0,20.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.01,0.99855053,19.01,0.9994821,19.01,0.99855053,0.0,0.0,1.0,0.0,0.32,0.03,0.175,0.3,0.08,0.19,35.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0014665979,4.96904,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.0526316,20.0,1.0526316,0.05129333,0.0,
956,25.0,2,100,20,0,20.0,0,20,0,7.0,0,17.0,0,21.0,21.0,100,0.2,0.2,9.0,17.0,Yes,I wanted to get as much money as possible so I picked the decision that would give me the most money For number 47 I tried to decide the tradeoff between potentially earning less than a dollar for a high amount and earning at least five bucks,No special circumstances I dont need the money any time soon,18.0,5.0,8.0,145.0,Male,15.0,150.0,100.0,9000.0,400000.0,242.0,No,,,Yes,Yes,Freshman,Mangement Science,3.6,I keep up on some classes but cram at exams for others,A few times,Yes,710.0,700.0,770.0,Yes,,,,,No,,,No,No,No,Yes Im basically able to control my weight,10.0,100.0,47.0,No but I want one.,,,,Yes,800.0,,Yes,110.0,20.0,20.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.01,0.99855053,19.01,0.9994821,19.01,0.99855053,0.0,0.0,1.0,0.0,0.32,0.03,0.175,0.3,0.08,0.19,70.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,4.96904,20.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,1.0,0.0,,
957,25.0,2,0,20,0,20.0,0,20,0,7.0,0,17.0,0,33.0,33.0,100,0.16,0.2,9.0,17.0,Yes,I wanted to get as much money as possible so I picked the decision that would give me the most money For number 47 I tried to decide the tradeoff between potentially earning less than a dollar for a high amount and earning at least five bucks,No special circumstances I dont need the money any time soon,18.0,5.0,8.0,145.0,Male,15.0,150.0,100.0,9000.0,400000.0,242.0,No,,,Yes,Yes,Freshman,Mangement Science,3.6,I keep up on some classes but cram at exams for others,A few times,Yes,710.0,700.0,770.0,Yes,,,,,No,,,No,No,No,Yes Im basically able to control my weight,10.0,100.0,47.0,No but I want one.,,,,Yes,800.0,,Yes,110.0,20.0,20.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.01,0.99855053,19.01,0.9994821,19.01,0.99855053,0.0,0.0,1.0,0.0,0.32,0.03,0.175,0.3,0.08,0.19,35.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,7.0,0.006395898,4.96904,0.0,20.0,1.0,0.0,0.0,0.0,1.0,1.25,20.0,1.25,0.22314355,0.0,
